No.,Visible,Ref. Code,Compound Name,Chemical Formula,Score,SemiQuant [%],Cell,Display Color,Database ID,Subfiles
4649,FALSE,01-085-0961,Ice,H2 O,-,-,a 3.30000 - b 3.30000 - c 3.30000,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Mineral"
4650,FALSE,01-085-0994,Cesium Hydrogen Sulfide,Cs S H,-,-,a 4.30200 - b 4.30200 - c 4.30200,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4651,FALSE,01-085-0998,Cesium Hydrogen Selenide,Cs Se H,-,-,a 4.43700 - b 4.43700 - c 4.43700,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4652,FALSE,01-085-1042,Deuterium Nitride,N D3,-,-,a 5.07300 - b 5.07300 - c 5.07300,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4653,FALSE,01-085-1164,Titanium Carbide Nitride Hydride,Ti C0.3 N0.6 H0.08,-,-,a 4.27900 - b 4.27900 - c 4.27900,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4654,FALSE,01-085-1165,Titanium Carbide Nitride Hydride,Ti C0.25 N0.22 H0.19,-,-,a 4.27200 - b 4.27200 - c 4.27200,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4655,FALSE,01-085-1179,Ammonia,N H3,-,-,a 4.69800 - b 4.69800 - c 4.69800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Pharmaceutical"
4656,FALSE,01-085-1183,Deuterium Nitride,N D3,-,-,a 5.04800 - b 5.04800 - c 5.04800,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4657,FALSE,01-085-1184,Deuterium Nitride,N D3,-,-,a 5.04800 - b 5.04800 - c 5.04800,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4658,FALSE,01-085-1185,Deuterium Nitride,N D3,-,-,a 5.04800 - b 5.04800 - c 5.04800,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4659,FALSE,01-085-1233,Cesium Hydrogen Phosphide,Cs P H2,-,-,a 4.51500 - b 4.51500 - c 4.51500,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4660,FALSE,01-085-1314,Potassium Fluoride,K F,-,-,a 5.34370 - b 5.34370 - c 5.34370,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic, Mineral"
4661,FALSE,01-085-1326,Copper,Cu,-,-,a 3.61500 - b 3.61500 - c 3.61500,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4662,FALSE,01-085-1327,Aluminum,Al,-,-,a 4.04940 - b 4.04940 - c 4.04940,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4663,FALSE,01-085-1332,Copper Iron Sulfide,Cu.3333 Fe.6667 S,-,-,a 5.29490 - b 5.29490 - c 5.29490,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4664,FALSE,01-085-1336,Chromium,Cr,-,-,a 2.88494 - b 2.88494 - c 2.88494,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4665,FALSE,01-085-1355,Silver Chloride,Ag Cl,-,-,a 5.54900 - b 5.54900 - c 5.54900,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic, Mineral"
4666,FALSE,01-085-1380,Titanium Oxide,( Ti O.8 ).913,-,-,a 4.19300 - b 4.19300 - c 4.19300,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4667,FALSE,01-085-1381,Titanium Oxide,( Ti O1.2 ).787,-,-,a 4.17200 - b 4.17200 - c 4.17200,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4668,FALSE,01-085-1391,Deuterium Oxide,D2 O,-,-,a 3.35010 - b 3.35010 - c 3.35010,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Mineral"
4669,FALSE,01-085-1392,Deuterium Oxide,D2 O,-,-,a 3.35010 - b 3.35010 - c 3.35010,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Mineral"
4670,FALSE,01-085-1410,Iron,Fe,-,-,a 2.88600 - b 2.88600 - c 2.88600,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4671,FALSE,01-085-1687,Strontium Deuterium Nitride,Sr D N,-,-,a 5.44740 - b 5.44740 - c 5.44740,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4672,FALSE,01-085-1997,Gold Sulfide,Au2 S,-,-,a 5.02057 - b 5.02057 - c 5.02057,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4673,FALSE,01-085-2009,Sodium Strontium Titanium Tantalum Oxide,( Na0.3 Sr0.7 ) ( Ti0.7 Ta0.3 ) O3,-,-,a 3.91853 - b 3.91853 - c 3.91853,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4674,FALSE,01-085-2122,Potassium Oxide Chloride,K3 O Cl,-,-,a 5.16200 - b 5.16200 - c 5.16200,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4675,FALSE,01-085-2169,Cesium Germanium Bromide,Cs Ge Br3,-,-,a 5.36000 - b 5.36000 - c 5.36000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4676,FALSE,01-085-2293,Calcium Ytterbium Sulfide,Ca3.86 Yb0.09 S4,-,-,a 5.69100 - b 5.69100 - c 5.69100,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4677,FALSE,01-085-2294,Calcium Ytterbium Sulfide,Ca3.1 Yb0.6 S4,-,-,a 5.67500 - b 5.67500 - c 5.67500,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4678,FALSE,01-085-2349,Titanium Antimony Hydride,Ti3 Sb H2.61,-,-,a 5.36020 - b 5.36020 - c 5.36020,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4679,FALSE,01-085-2354,Strontium Palladium Hydride,Sr Pd H2.7,-,-,a 3.83900 - b 3.83900 - c 3.83900,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4680,FALSE,01-085-2355,Strontium Palladium Hydride,Sr Pd H2.73,-,-,a 3.84300 - b 3.84300 - c 3.84300,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4681,FALSE,01-086-0107,Strontium Bismuth Iron Oxide,( Sr0.6 Bi0.4 ) Fe O3,-,-,a 3.94980 - b 3.94980 - c 3.94980,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic, Mineral"
4682,FALSE,01-086-0176,Strontium Titanium Oxide,Sr ( Ti O3 ),-,-,a 3.89960 - b 3.89960 - c 3.89960,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4683,FALSE,01-086-0177,Strontium Titanium Oxide,Sr ( Ti O3 ),-,-,a 3.89960 - b 3.89960 - c 3.89960,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4684,FALSE,01-086-0178,Strontium Titanium Oxide,Sr ( Ti O3 ),-,-,a 3.90100 - b 3.90100 - c 3.90100,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4685,FALSE,01-086-0179,Strontium Titanium Oxide,Sr ( Ti O3 ),-,-,a 3.90100 - b 3.90100 - c 3.90100,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4686,FALSE,01-086-0225,Lead Scandium Niobium Oxide,Pb ( Sc0.5 Nb0.5 ) O3,-,-,a 4.08153 - b 4.08153 - c 4.08153,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4687,FALSE,01-086-0231,Iron Nitride,Fe4 N,-,-,a 3.79000 - b 3.79000 - c 3.79000,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4688,FALSE,01-086-0257,Yttrium Indium Carbide,Y3 In C,-,-,a 4.90230 - b 4.90230 - c 4.90230,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Superconducting Material"
4689,FALSE,01-086-0258,Lanthanum Indium Carbide,La3 In C,-,-,a 5.10200 - b 5.10200 - c 5.10200,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Superconducting Material"
4690,FALSE,01-086-0333,Zirconium Neodymium Oxide,( Zr0.9 Nd0.1 ) O1.95,-,-,a 5.14850 - b 5.14850 - c 5.14850,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4691,FALSE,01-086-0335,Zirconium Neodymium Oxide,( Zr0.9 Nd0.1 ) O1.95,-,-,a 5.15120 - b 5.15120 - c 5.15120,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4692,FALSE,01-086-0337,Zirconium Lanthanum Oxide,( Zr0.9 La0.1 ) O1.95,-,-,a 5.16350 - b 5.16350 - c 5.16350,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4693,FALSE,01-086-0618,Barium Bismuth Oxide,Ba Bi O2.82,-,-,a 4.42700 - b 4.42700 - c 4.42700,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4694,FALSE,01-086-0792,Iron Silicon,Fe Si,-,-,a 4.49642 - b 4.49642 - c 4.49642,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4695,FALSE,01-086-0793,Iron Silicon,Fe Si,-,-,a 4.48440 - b 4.48440 - c 4.48440,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4696,FALSE,01-086-0794,Iron Silicon,Fe Si,-,-,a 4.46971 - b 4.46971 - c 4.46971,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4697,FALSE,01-086-0795,Iron Silicon,Fe Si,-,-,a 4.46089 - b 4.46089 - c 4.46089,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4698,FALSE,01-086-0796,Iron Silicon,Fe Si,-,-,a 4.43728 - b 4.43728 - c 4.43728,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4699,FALSE,01-086-0797,Iron Silicon,Fe Si,-,-,a 4.43010 - b 4.43010 - c 4.43010,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4700,FALSE,01-086-0798,Iron Silicon,Fe Si,-,-,a 4.41409 - b 4.41409 - c 4.41409,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4701,FALSE,01-086-0839,Thorium Boron,Th B6,-,-,a 4.09310 - b 4.09310 - c 4.09310,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4702,FALSE,01-086-0875,Bismuth Niobium Oxide,Bi3 Nb O7,-,-,a 5.47880 - b 5.47880 - c 5.47880,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4703,FALSE,01-086-1243,Barium Potassium Bismuth Oxide,( Ba0.408 K0.592 ) ( Bi O3 ),-,-,a 4.27070 - b 4.27070 - c 4.27070,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4704,FALSE,01-086-1244,Barium Potassium Bismuth Oxide,( Ba0.4 K0.6 ) ( Bi O3 ),-,-,a 4.26130 - b 4.26130 - c 4.26130,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4705,FALSE,01-086-1245,Barium Potassium Bismuth Oxide,( Ba0.321 K0.679 ) ( Bi O3 ),-,-,a 4.24590 - b 4.24590 - c 4.24590,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4706,FALSE,01-086-1246,Barium Potassium Bismuth Oxide,( Ba0.554 K0.446 ) ( Bi O3 ),-,-,a 4.28170 - b 4.28170 - c 4.28170,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4707,FALSE,01-086-1247,Barium Potassium Bismuth Oxide,( Ba0.685 K0.315 ) ( Bi O3 ),-,-,a 4.28040 - b 4.28040 - c 4.28040,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4708,FALSE,01-086-1248,Barium Potassium Bismuth Oxide,( Ba0.542 K0.458 ) ( Bi O3 ),-,-,a 4.27460 - b 4.27460 - c 4.27460,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4709,FALSE,01-086-1249,Barium Potassium Bismuth Oxide,( Ba0.534 K0.466 ) ( Bi O3 ),-,-,a 4.27470 - b 4.27470 - c 4.27470,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4710,FALSE,01-086-1250,Barium Potassium Bismuth Oxide,( Ba0.401 K0.599 ) ( Bi O3 ),-,-,a 4.24340 - b 4.24340 - c 4.24340,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4711,FALSE,01-086-1251,Barium Potassium Bismuth Oxide,( Ba0.561 K0.439 ) ( Bi O3 ),-,-,a 4.27830 - b 4.27830 - c 4.27830,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4712,FALSE,01-086-1836,Ammonium Nickel Fluoride,( N H4 ) ( Ni F3 ),-,-,a 4.08800 - b 4.08800 - c 4.08800,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4713,FALSE,01-086-2261,Thorium Oxide Lanthanum,Th.48 La.52 O1.74,-,-,a 5.64500 - b 5.64500 - c 5.64500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4714,FALSE,01-086-2283,Copper Nitride,Cu3 N,-,-,a 3.81400 - b 3.81400 - c 3.81400,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4715,FALSE,01-086-2284,Copper Nitride,Cu3 N,-,-,a 3.81900 - b 3.81900 - c 3.81900,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4716,FALSE,01-086-2300,Lutetium Sulfide,Lu3 S4,-,-,a 5.37970 - b 5.37970 - c 5.37970,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4717,FALSE,01-086-2351,Platinum Indium,Pt In,-,-,a 3.94800 - b 3.94800 - c 3.94800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4718,FALSE,01-086-2352,Titanium Oxide,Ti O,-,-,a 4.29300 - b 4.29300 - c 4.29300,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4719,FALSE,01-086-2418,Strontium Fluoride,Sr F2,-,-,a 5.79400 - b 5.79400 - c 5.79400,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4720,FALSE,01-086-2460,Lithium Antimony Sulfide,Li Sb S2,-,-,a 5.56200 - b 5.56200 - c 5.56200,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4721,FALSE,01-086-2480,Potassium Magnesium Fluoride,K Mg F3,-,-,a 3.98920 - b 3.98920 - c 3.98920,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4722,FALSE,01-086-2481,Potassium Magnesium Fluoride,K Mg F3,-,-,a 3.97830 - b 3.97830 - c 3.97830,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4723,FALSE,01-087-0138,Scandium Aluminum Carbide,Sc3 Al C,-,-,a 4.49810 - b 4.49810 - c 4.49810,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4724,FALSE,01-087-0139,Scandium Gallium Carbide,Sc3 Ga C,-,-,a 4.46830 - b 4.46830 - c 4.46830,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4725,FALSE,01-087-0140,Scandium Indium Carbide,Sc3 In C,-,-,a 4.53680 - b 4.53680 - c 4.53680,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4726,FALSE,01-087-0141,Scandium Thallium Carbide,Sc3 Tl C,-,-,a 4.51200 - b 4.51200 - c 4.51200,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4727,FALSE,01-087-0181,Strontium Nitrogen Hydride Nitride,Sr ( N H ),-,-,a 5.43800 - b 5.43800 - c 5.43800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4728,FALSE,01-087-0182,Strontium Nitrogen Hydride Nitride,Sr ( N H ),-,-,a 5.45490 - b 5.45490 - c 5.45490,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4729,FALSE,01-087-0183,Strontium Nitrogen Hydride Nitride,Sr ( N H ),-,-,a 5.49400 - b 5.49400 - c 5.49400,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4730,FALSE,01-087-0184,Strontium Nitrogen Hydride Nitride,Sr ( N H ),-,-,a 5.51600 - b 5.51600 - c 5.51600,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic"
4731,FALSE,01-087-0248,Barium Niobium Oxide,Ba ( Nb O3 ),-,-,a 4.03900 - b 4.03900 - c 4.03900,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4732,FALSE,01-087-0268,Thallium Nitrate,Tl ( N O3 ),-,-,a 4.30700 - b 4.30700 - c 4.30700,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"ICSD Pattern, Inorganic"
4733,FALSE,01-087-0269,Titanium Iridium,Ti3 Ir,-,-,a 5.01180 - b 5.01180 - c 5.01180,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4734,FALSE,01-087-0270,Titanium Iridium Hydride,Ti3 Ir H0.7,-,-,a 5.05410 - b 5.05410 - c 5.05410,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4735,FALSE,01-087-0271,Titanium Iridium Hydride,Ti3 Ir H3.63,-,-,a 5.24100 - b 5.24100 - c 5.24100,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4736,FALSE,01-087-0286,Strontium Boron,Sr B6,-,-,a 4.19820 - b 4.19820 - c 4.19820,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4737,FALSE,01-087-0303,Lead Indium Niobium Oxide,Pb ( In0.5 Nb0.5 ) O3,-,-,a 4.10900 - b 4.10900 - c 4.10900,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4738,FALSE,01-087-0304,Lead Indium Niobium Oxide,Pb ( In0.5 Nb0.5 ) O3,-,-,a 4.11000 - b 4.11000 - c 4.11000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, ICSD Pattern, Inorganic"
4739,FALSE,01-087-0323,Thorium Palladium Boron,Th Pd0.84 B4.2,-,-,a 4.20000 - b 4.20000 - c 4.20000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
4740,FALSE,01-087-0544,Carbon Oxide,C O2,-,-,a 5.49420 - b 5.49420 - c 5.49420,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, ICSD Pattern, Inorganic, Pharmaceutical"
4741,FALSE,01-087-0597,Silver,Ag,-,-,a 4.08620 - b 4.08620 - c 4.08620,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4742,FALSE,01-087-0626,Titanium Nitride,N Ti0.76,-,-,a 4.23500 - b 4.23500 - c 4.23500,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4743,FALSE,01-087-0627,Titanium Nitride,( Ti N )0.96,-,-,a 4.24200 - b 4.24200 - c 4.24200,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4744,FALSE,01-087-0628,Titanium Nitride,Ti N,-,-,a 4.24400 - b 4.24400 - c 4.24400,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4745,FALSE,01-087-0629,Titanium Nitride,Ti N,-,-,a 4.24400 - b 4.24400 - c 4.24400,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic, Mineral"
4746,FALSE,01-087-0630,Titanium Nitride,( Ti N ).88,-,-,a 4.22000 - b 4.22000 - c 4.22000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, ICSD Pattern, Inorganic"
